year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
2013.0,110000,20.54,1598.0,103.6,10.0,5.540305519053876,3.754318181818182,1,0,1,0,0,0,1,1,0
2011.0,45000,18.48,17.0,5.0,12.0,17.34901656314698,13.521333333333333,0,0,1,0,0,0,0,1,0
2014.0,54000,18.6,1197.0,85.8,9.0,4.684721460176991,4.616,1,0,0,0,0,1,1,1,0
2013.0,68785,25.44,936.0,57.6,10.0,2.7236206896551725,1.8333333333333333,0,0,1,0,0,0,1,1,0
2008.0,80000,17.92,1086.0,62.1,15.0,5.4588194834362715,1.9092063492063491,1,0,0,0,0,1,1,1,0
2017.0,39000,26.21,1248.0,88.5,6.0,4.684721460176991,6.959999999999999,0,0,1,0,0,0,1,1,0
2015.0,73000,22.77,1498.0,98.59,8.0,5.858258333333332,7.63470588235294,0,0,1,0,0,0,1,1,0
2014.0,151037,14.0,2179.0,138.1,9.0,4.381194170957776,6.781481481481482,0,0,1,0,0,0,1,0,1
2019.0,22360,15.1,2179.0,152.87,4.0,7.315421238244514,14.25,0,0,1,0,0,0,0,0,1
2012.0,75000,12.99,2494.0,100.0,11.0,10.532762825904118,6.694444444444445,0,0,1,0,0,0,1,0,1
2015.0,60000,26.59,1248.0,74.0,8.0,4.684721460176991,5.282048611111112,1,0,1,0,0,0,1,1,0
2006.0,70000,13.93,2956.0,138.1,17.0,4.381194170957776,3.75,1,0,1,0,0,0,1,0,1
2015.0,36681,20.73,1373.0,91.1,8.0,4.684721460176991,6.206666666666667,0,0,0,0,0,1,1,1,0
2012.0,53493,18.5,1197.0,82.85,11.0,5.4588194834362715,5.028888888888889,0,0,0,0,0,1,1,1,0
2013.0,17650,13.44,2359.0,198.25,10.0,5.4588194834362715,10.1875,0,0,0,0,0,1,1,1,0
2013.0,39500,25.8,1498.0,98.6,10.0,5.9799016301292856,3.9415686274509807,1,0,1,0,0,0,1,1,0
2020.0,12000,18.76,1462.0,103.26,3.0,4.684721460176991,12.25,0,0,0,0,0,1,0,1,0
2016.0,52890,18.12,1995.0,190.0,7.0,17.34901656314698,20.431197916666637,0,0,1,0,0,0,0,1,0
2010.0,67000,20.36,1197.0,78.9,13.0,5.4588194834362715,2.6441304347826087,0,0,0,0,0,1,1,1,0
2009.0,71000,20.35,1197.0,81.86,14.0,5.4588194834362715,3.715217391304348,0,0,0,0,0,1,1,1,0
2015.0,72068,21.2,1248.0,75.0,8.0,3.1527951327433628,3.725,0,0,1,0,0,0,1,1,0
2018.0,9605,19.83,1198.0,67.0,5.0,3.2051764705882353,5.8875,1,0,0,0,0,1,1,0,1
2017.0,51000,26.21,1248.0,88.5,6.0,4.684721460176991,6.959999999999999,0,0,1,0,0,0,1,1,0
2017.0,35000,17.71,1197.0,78.9,6.0,10.532762825904118,5.066666666666666,0,0,0,0,0,1,1,1,0
2013.0,43000,17.8,1497.0,117.3,10.0,5.9799016301292856,5.6226666666666665,0,0,0,0,0,1,1,1,0
2016.0,60696,11.3,2987.0,254.8,7.0,17.07147938144328,20.63566666666663,0,0,1,0,0,0,0,0,1
2017.0,100000,25.0,1396.0,69.0,6.0,4.381194170957776,1.9739999999999998,1,0,1,0,0,0,1,1,0
2018.0,40000,20.3,1199.0,84.0,5.0,4.381194170957776,4.958333333333333,1,0,0,0,0,1,1,1,0
2013.0,71239,22.74,796.0,47.3,10.0,4.684721460176991,2.646137566137566,0,0,0,0,0,1,1,1,0
2017.0,40000,18.0,1497.0,117.3,6.0,5.9799016301292856,8.290731707317073,1,0,0,0,0,1,0,1,0
2016.0,28014,20.73,1373.0,91.1,7.0,4.684721460176991,5.8415,0,0,0,0,0,1,1,1,0
2017.0,42000,18.15,1198.0,82.0,6.0,7.315421238244514,4.4375,0,0,0,0,0,1,1,0,1
2010.0,80000,14.0,2498.0,112.0,13.0,7.315421238244514,5.0,1,0,1,0,0,0,1,0,1
2013.0,60000,22.32,1582.0,126.32,10.0,5.4588194834362715,5.2674,0,0,1,0,0,0,1,1,0
2015.0,75000,18.9,1197.0,81.86,8.0,5.4588194834362715,4.075333333333334,0,0,0,0,0,1,1,1,0
2010.0,50000,16.8,1497.0,118.0,13.0,5.9799016301292856,3.568235294117647,1,0,0,0,0,1,0,1,0
2019.0,15000,21.21,1197.0,81.8,4.0,4.684721460176991,6.013225806451612,1,0,0,0,0,1,1,1,0
2016.0,86000,24.52,1248.0,88.5,7.0,4.684721460176991,7.772051282051282,1,0,1,0,0,0,1,0,1
2018.0,20000,22.0,1197.0,81.8,5.0,4.684721460176991,4.7456,1,0,0,0,0,1,1,1,0
2009.0,63000,16.0,995.0,63.0,14.0,2.7236206896551725,1.05,0,0,0,0,0,1,1,1,0
2016.0,80000,17.8,1497.0,117.3,7.0,5.9799016301292856,7.293666666666667,1,0,0,0,0,1,1,1,0
2017.0,24000,24.3,1248.0,88.5,6.0,4.684721460176991,7.943,0,0,1,0,0,0,1,1,0
2015.0,42000,23.95,998.0,67.05,8.0,4.684721460176991,3.1449586776859504,0,0,0,0,0,1,1,1,0
2018.0,21000,16.8,1969.0,150.0,5.0,17.243273809523792,20.90249999999996,0,0,1,0,0,0,0,1,0
2006.0,89000,17.7,1497.0,78.0,17.0,5.9799016301292856,1.9649999999999999,0,0,0,0,0,1,1,1,0
2016.0,13572,21.66,1498.0,108.62,7.0,5.540305519053876,6.222727272727273,0,0,1,0,0,0,1,1,0
2011.0,33000,15.64,1193.0,64.08,12.0,4.381194170957776,1.65,1,0,0,0,0,1,1,1,0
2015.0,62000,15.1,1196.0,73.0,8.0,4.684721460176991,3.1913333333333336,0,0,0,0,0,0,1,1,0
2013.0,70400,22.0,1197.0,81.8,10.0,4.684721460176991,4.7456,0,0,0,0,0,1,1,1,0
2013.0,58212,15.04,1598.0,103.6,10.0,5.540305519053876,3.6845454545454546,0,0,0,0,0,1,1,1,0
2016.0,36000,13.0,1591.0,121.3,7.0,5.4588194834362715,10.2035,0,0,0,0,0,1,1,1,0
2011.0,150000,15.3,2956.0,83.8,12.0,4.381194170957776,4.0625,1,0,1,0,0,0,1,0,1
2013.0,15000,19.81,1086.0,68.05,10.0,5.4588194834362715,3.253030303030303,1,0,0,0,0,1,1,1,0
2016.0,25000,21.1,814.0,55.2,7.0,5.4588194834362715,2.680263157894737,1,0,0,0,0,1,1,1,0
2008.0,60000,19.7,796.0,46.3,15.0,4.684721460176991,1.5728181818181817,1,0,0,0,0,1,1,1,0
2015.0,45000,20.73,1373.0,91.1,8.0,4.684721460176991,5.9409090909090905,0,0,0,0,0,1,1,1,0
2014.0,157000,20.45,1461.0,83.8,9.0,4.606650943396226,5.140666666666667,1,0,1,0,0,0,1,1,0
2012.0,80000,13.9,1799.0,130.3,11.0,5.9799016301292856,4.9,1,0,0,0,0,1,0,1,0
2018.0,93550,24.3,1248.0,88.5,5.0,4.684721460176991,9.810833333333333,0,0,1,0,0,0,0,1,0
2016.0,50000,25.83,1498.0,99.0,7.0,5.858258333333332,4.8500000000000005,1,0,1,0,0,0,1,1,0
2016.0,34000,21.4,1197.0,83.1,7.0,4.684721460176991,5.669622641509434,0,0,0,0,0,1,1,1,0
2016.0,17000,21.9,624.0,37.48,7.0,4.381194170957776,2.457142857142857,0,0,0,0,0,1,0,0,0
2016.0,50000,20.68,1995.0,188.0,7.0,17.34901656314698,20.90249999999996,0,0,1,0,0,0,0,1,0
2017.0,25000,24.3,1248.0,88.5,6.0,4.684721460176991,8.420555555555556,1,0,1,0,0,0,1,1,0
2013.0,77755,23.4,1248.0,74.0,10.0,4.684721460176991,5.282048611111112,0,0,1,0,0,0,1,1,0
2012.0,60000,12.99,2494.0,100.0,11.0,10.532762825904118,7.7375,0,0,1,0,0,0,1,0,1
2017.0,55000,18.6,1197.0,81.83,6.0,5.4588194834362715,6.2789743589743585,1,0,0,0,0,1,1,1,0
2011.0,74953,20.36,1197.0,78.9,12.0,5.4588194834362715,2.6441304347826087,0,0,0,0,0,1,1,1,0
2017.0,63500,28.09,1248.0,88.5,6.0,4.684721460176991,6.384444444444444,0,0,1,0,0,0,1,1,0
2012.0,115721,22.32,1582.0,126.32,11.0,5.4588194834362715,4.98,0,0,1,0,0,0,1,1,0
2012.0,57500,14.4,1598.0,103.6,11.0,5.540305519053876,5.5,0,0,0,0,0,1,0,1,0
2017.0,73630,15.1,1196.0,73.0,6.0,4.684721460176991,3.1913333333333336,0,0,0,0,0,0,1,1,0
2012.0,190000,20.0,1399.0,68.0,11.0,5.858258333333332,2.772884615384615,1,0,1,0,0,0,1,1,0
2014.0,51000,15.4,2179.0,120.0,9.0,7.315421238244514,9.807142857142859,0,0,1,0,0,0,1,0,1
2015.0,35000,18.6,1197.0,81.83,8.0,5.4588194834362715,5.028888888888889,1,0,0,0,0,1,1,1,0
2020.0,5000,17.4,1197.0,81.86,3.0,5.4588194834362715,7.3,1,0,0,0,0,1,0,1,0
2013.0,74581,23.4,1248.0,74.0,10.0,4.684721460176991,5.282048611111112,0,0,1,0,0,0,1,1,0
2014.0,60000,13.01,2199.0,194.3,9.0,5.4588194834362715,14.44375,0,0,1,0,0,0,0,0,1
2012.0,47000,16.95,1197.0,78.9,11.0,5.4588194834362715,3.44875,0,0,0,0,0,1,0,1,0
2012.0,71000,33.54,998.0,67.04,11.0,4.684721460176991,3.7321739130434786,0,0,0,0,0,0,1,1,0
2012.0,75000,21.12,1248.0,88.8,11.0,4.381194170957776,2.5214285714285714,1,0,1,0,0,0,1,1,0
2013.0,47163,19.01,1461.0,108.45,10.0,4.606650943396226,5.129428571428572,0,0,1,0,0,0,1,1,0
2015.0,57900,12.99,2494.0,100.0,8.0,10.532762825904118,6.694444444444445,0,0,1,0,0,0,1,0,1
2016.0,54000,20.85,1197.0,83.14,7.0,4.684721460176991,4.957241379310345,1,0,0,0,0,1,1,1,0
2017.0,20000,23.1,998.0,67.04,6.0,4.684721460176991,4.226842105263158,1,0,0,0,0,1,1,1,0
2018.0,5000,18.6,1197.0,81.83,5.0,5.4588194834362715,6.975,1,0,0,0,0,1,1,1,0
2017.0,45000,13.0,1591.0,121.3,6.0,5.4588194834362715,10.95875,0,0,0,0,0,1,0,1,0
2018.0,20000,25.5,1498.0,98.6,5.0,5.9799016301292856,8.390952380952381,1,0,1,0,0,0,1,1,0
2012.0,120000,12.99,2494.0,100.0,11.0,10.532762825904118,9.096451612903227,1,0,1,0,0,0,1,0,1
2018.0,16000,17.0,1497.0,121.31,5.0,5.858258333333332,8.973846153846154,0,0,0,0,0,1,1,1,0
2019.0,20500,20.0,999.0,72.0,4.0,4.606650943396226,6.798,1,0,0,0,0,1,1,0,1
2013.0,95000,12.05,2179.0,120.0,10.0,7.315421238244514,6.25,1,0,1,0,0,0,1,0,1
2013.0,80000,28.4,1248.0,74.0,10.0,4.684721460176991,4.4379333333333335,0,0,1,0,0,0,1,1,0
2019.0,60000,17.3,1497.0,121.0,4.0,7.315421238244514,14.203333333333333,1,0,1,0,0,0,1,0,1
2018.0,31809,18.49,1493.0,100.0,5.0,7.315421238244514,8.45,0,0,1,0,0,0,1,0,1
2020.0,1200,18.27,998.0,118.35,3.0,5.4588194834362715,10.75,0,0,0,0,0,1,1,1,0
2015.0,49000,28.09,1248.0,88.5,8.0,4.684721460176991,6.8917241379310346,0,0,1,0,0,0,1,1,0
2013.0,64000,17.01,1591.0,121.3,10.0,5.4588194834362715,6.745217391304347,0,0,0,0,0,1,1,1,0
2013.0,75000,12.99,2494.0,100.0,10.0,10.532762825904118,8.428749999999999,0,0,1,0,0,0,1,0,1
2019.0,13500,21.4,1197.0,83.1,4.0,4.684721460176991,6.549166666666667,0,0,0,0,0,1,1,1,0
2013.0,13000,20.92,998.0,67.1,10.0,4.684721460176991,2.242676056338028,0,0,0,0,0,1,1,1,0
2016.0,60000,25.17,799.0,53.3,7.0,4.606650943396226,3.1462962962962964,0,0,0,0,0,1,1,1,0
2017.0,43000,14.7,1496.0,120.69,6.0,5.858258333333332,7.425,0,0,0,0,0,1,0,1,0
2013.0,97000,17.01,1591.0,121.3,10.0,5.4588194834362715,6.745217391304347,0,0,0,0,0,1,1,1,0
2014.0,34000,20.51,998.0,67.04,9.0,4.684721460176991,3.608333333333333,0,0,0,0,0,1,1,1,0
2017.0,40000,22.0,1582.0,126.2,6.0,5.4588194834362715,10.883333333333333,1,0,1,0,0,0,0,1,0
2019.0,30000,18.6,1197.0,81.86,4.0,5.4588194834362715,7.733333333333333,1,0,0,0,0,1,1,1,0
2016.0,61173,27.62,793.0,47.0,7.0,4.684721460176991,3.65,0,0,1,0,0,0,1,1,0
2019.0,26600,21.5,1497.0,108.5,4.0,4.381194170957776,7.316,1,0,1,0,0,0,1,1,0
2016.0,70000,16.0,2179.0,140.0,7.0,7.315421238244514,13.057142857142859,1,0,1,0,0,0,0,0,1
2017.0,22500,17.5,1199.0,88.7,6.0,5.9799016301292856,8.01361111111111,0,0,0,0,0,1,1,1,0
2013.0,38000,20.35,1197.0,81.86,10.0,5.4588194834362715,3.715217391304348,0,0,0,0,0,1,1,1,0
2012.0,75000,12.99,2494.0,100.0,11.0,10.532762825904118,9.096451612903227,0,0,1,0,0,0,1,0,1
2015.0,38000,18.9,1197.0,82.0,8.0,5.4588194834362715,4.881666666666667,0,0,0,0,0,1,1,1,0
2017.0,40700,10.91,3198.0,197.0,6.0,5.858258333333332,20.90249999999996,0,0,1,0,0,0,0,0,1
2016.0,29000,19.5,1582.0,126.24,7.0,5.4588194834362715,8.936153846153847,0,0,1,0,0,0,0,1,0
2018.0,27120,23.84,1199.0,84.0,5.0,4.381194170957776,4.146451612903226,0,0,0,0,0,1,1,1,0
2018.0,25000,21.4,1197.0,83.1,5.0,4.684721460176991,6.52,0,0,0,0,0,1,0,1,0
2011.0,26757,18.3,1197.0,5.0,12.0,10.532762825904118,3.3246666666666664,0,0,0,0,0,1,1,1,0
2019.0,10000,18.9,1197.0,81.86,4.0,5.4588194834362715,5.07551724137931,1,0,0,0,0,1,1,1,0
2019.0,21000,24.3,1248.0,88.5,4.0,4.684721460176991,9.810833333333333,0,0,1,0,0,0,0,1,0
2018.0,50000,20.89,1197.0,81.8,5.0,4.684721460176991,4.496666666666667,1,0,0,0,0,1,1,1,0
2013.0,120000,19.01,1461.0,108.45,10.0,4.606650943396226,5.129428571428572,1,0,1,0,0,0,1,1,0
2017.0,45000,16.1,1197.0,85.0,6.0,4.684721460176991,3.97125,0,0,0,0,0,1,1,1,0
2018.0,40000,19.67,1582.0,126.2,5.0,5.4588194834362715,10.260227272727272,0,0,1,0,0,0,1,1,0
2018.0,45000,22.0,1197.0,81.8,5.0,4.684721460176991,6.33,0,0,0,0,0,1,0,1,0
2013.0,90000,23.08,1461.0,63.12,10.0,4.606650943396226,3.3114285714285714,0,0,1,0,0,0,1,1,0
2017.0,16300,17.61,1998.0,184.0,6.0,17.34901656314698,20.90249999999996,1,0,0,0,0,1,0,1,0
2008.0,90000,13.6,2523.0,63.0,15.0,7.315421238244514,2.526923076923077,1,0,1,0,0,0,1,0,1
2017.0,63452,28.4,1248.0,74.02,6.0,4.684721460176991,7.933333333333334,0,0,1,0,0,0,0,1,0
2010.0,94000,14.21,2143.0,203.0,13.0,17.07147938144328,19.012115384615363,0,0,1,0,0,0,0,1,0
2008.0,60000,18.0,995.0,62.0,15.0,2.7236206896551725,1.37375,1,0,0,0,0,1,1,1,0
2015.0,63000,25.8,1498.0,98.6,8.0,5.9799016301292856,3.9415686274509807,0,0,1,0,0,0,1,1,0
2018.0,53000,23.0,1498.0,98.96,5.0,5.858258333333332,8.807500000000001,1,0,1,0,0,0,1,1,0
2016.0,50000,23.95,998.0,67.05,7.0,4.684721460176991,3.1449586776859504,1,0,0,0,0,1,1,1,0
2013.0,50000,19.62,1998.0,192.0,10.0,17.34901656314698,17.90142857142855,0,0,1,0,0,0,0,1,0
2018.0,58000,33.44,796.0,40.3,5.0,4.684721460176991,2.769230769230769,0,0,0,0,0,0,1,0,0
2010.0,53000,16.1,796.0,37.0,13.0,4.684721460176991,0.8880783333333334,1,0,0,0,0,1,1,0,0
2015.0,50000,17.4,1497.0,117.3,8.0,5.9799016301292856,7.661538461538461,1,0,0,0,0,1,1,1,0
2006.0,40000,14.2,1389.0,88.0,17.0,1.5166666666666666,1.5166666666666666,1,0,0,0,0,1,1,1,0
2014.0,66250,23.26,1197.0,88.5,9.0,4.684721460176991,4.8,0,0,0,0,0,1,1,1,0
2013.0,7268,18.5,1197.0,82.85,10.0,5.4588194834362715,3.715217391304348,0,1,0,0,0,1,1,1,0
2018.0,48000,10.75,2694.0,163.7,5.0,10.532762825904118,17.466666666666665,0,0,0,0,0,1,0,0,1
2016.0,43000,19.4,1198.0,86.8,7.0,5.9799016301292856,3.2783928571428573,0,0,0,0,0,1,1,1,0
2011.0,64000,19.3,1248.0,73.9,12.0,4.684721460176991,4.38,0,0,1,0,0,0,1,1,0
2015.0,60000,14.49,2993.0,258.0,8.0,17.34901656314698,19.027692307692284,0,0,1,0,0,0,0,1,0
2020.0,6000,18.15,998.0,118.35,3.0,5.4588194834362715,11.6375,0,0,0,0,0,1,0,1,0
2017.0,19000,24.04,999.0,67.0,6.0,4.606650943396226,3.9722222222222223,0,0,0,0,0,1,0,1,0
2018.0,35512,22.32,1582.0,126.3,5.0,5.4588194834362715,4.91875,0,0,1,0,0,0,1,1,0
2009.0,70000,18.2,1061.0,64.0,14.0,4.684721460176991,1.6285714285714286,1,0,0,0,0,1,1,1,0
2014.0,107000,23.4,1248.0,74.0,9.0,4.684721460176991,4.186595744680852,0,0,1,0,0,0,1,1,0
2013.0,75000,13.14,1798.0,157.8,10.0,7.182097156398103,6.215,0,0,0,0,0,1,1,1,0
2017.0,5300,19.34,1198.0,76.0,6.0,4.611877162629757,5.65,0,0,0,0,0,1,0,1,0
2011.0,34000,12.4,2698.0,179.5,12.0,17.177584876543193,10.19,0,0,1,0,0,0,0,1,0
2018.0,35000,20.14,1197.0,81.86,5.0,5.4588194834362715,5.13125,1,0,0,0,0,1,1,1,0
2018.0,50000,12.62,2198.0,158.0,5.0,5.858258333333332,20.90249999999996,0,0,1,0,0,0,0,0,1
2015.0,32000,16.47,1198.0,74.0,8.0,5.540305519053876,4.7225,0,0,0,0,0,1,1,1,0
2014.0,44000,18.12,1995.0,190.0,9.0,17.34901656314698,20.431197916666637,0,0,1,0,0,0,0,1,0
2015.0,57000,17.1,1591.0,121.3,8.0,5.4588194834362715,5.623913043478261,0,0,0,0,0,1,1,1,0
2019.0,40000,24.7,796.0,47.3,4.0,4.684721460176991,2.89906976744186,1,0,0,0,0,1,1,1,0
2016.0,50700,23.01,999.0,67.0,7.0,4.606650943396226,3.367142857142857,0,0,0,0,0,1,1,1,0
2018.0,72000,18.7,1199.0,88.7,5.0,5.9799016301292856,4.962000000000001,0,0,0,0,0,1,1,1,0
2015.0,31700,19.0,1199.0,88.7,8.0,5.9799016301292856,6.832727272727272,0,0,0,0,0,1,0,1,0
2019.0,10000,14.8,1497.0,121.36,4.0,5.858258333333332,9.76875,1,0,0,0,0,1,0,1,0
2013.0,90000,17.21,1493.0,100.0,10.0,7.315421238244514,3.6450000000000005,1,0,1,0,0,0,1,0,1
2016.0,30000,17.9,2143.0,136.0,7.0,17.07147938144328,20.47823529411762,1,0,1,0,0,0,0,1,0
2013.0,90000,21.9,1396.0,88.76,10.0,5.4588194834362715,4.609166666666667,1,0,1,0,0,0,1,1,0
2012.0,57000,23.59,1364.0,5.0,11.0,10.532762825904118,4.331111111111111,0,0,1,0,0,0,1,1,0
2016.0,85000,15.97,2993.0,258.0,7.0,17.34901656314698,20.90249999999996,1,0,1,0,0,0,0,1,0
2013.0,34579,20.36,1197.0,78.9,10.0,5.4588194834362715,2.6441304347826087,0,0,0,0,0,1,1,1,0
2018.0,53000,19.3,1248.0,73.9,5.0,4.684721460176991,4.29375,0,0,1,0,0,0,1,1,0
2009.0,63000,16.1,1197.0,85.0,14.0,4.684721460176991,2.981,0,0,0,0,0,1,1,1,0
2013.0,48000,17.01,1591.0,121.4,10.0,5.4588194834362715,4.8225,0,0,0,0,0,1,0,1,0
2015.0,70000,15.1,2179.0,140.0,8.0,7.315421238244514,8.249444444444444,1,0,1,0,0,0,1,0,1
2013.0,25783,20.36,1197.0,78.9,10.0,5.4588194834362715,2.6441304347826087,0,1,0,0,0,1,1,1,0
2006.0,55000,17.7,1497.0,78.0,17.0,5.9799016301292856,1.9649999999999999,0,0,0,0,0,1,1,1,0
2015.0,39900,15.1,1196.0,73.0,8.0,4.684721460176991,3.1913333333333336,0,0,0,0,0,0,1,1,0
2014.0,42000,18.9,1197.0,82.0,9.0,5.4588194834362715,5.3575,0,0,0,0,0,1,0,1,0
2017.0,23000,24.7,796.0,47.3,6.0,4.684721460176991,2.7760000000000002,0,0,0,0,0,1,1,1,0
2020.0,10326,19.7,796.0,46.3,3.0,4.684721460176991,1.5728181818181817,0,1,0,0,0,1,1,1,0
2016.0,61000,18.6,1197.0,81.83,7.0,5.4588194834362715,6.308000000000001,0,0,0,0,0,1,1,1,0
2018.0,25000,21.4,1197.0,83.1,5.0,4.684721460176991,6.549166666666667,1,0,0,0,0,1,1,1,0
2017.0,105679,15.4,2523.0,75.0,6.0,7.315421238244514,7.7875,1,0,1,0,0,0,1,0,1
2014.0,90000,19.3,1248.0,73.9,9.0,4.684721460176991,5.282048611111112,0,0,1,0,0,0,1,1,0
2007.0,25000,19.7,796.0,46.3,16.0,4.684721460176991,1.1375,1,0,0,0,0,1,1,1,0
2012.0,31652,19.0,998.0,66.1,11.0,4.684721460176991,2.2195652173913043,0,0,0,0,0,1,1,1,0
2016.0,45000,14.21,2143.0,203.0,7.0,17.07147938144328,13.545499999999993,0,0,1,0,0,0,0,1,0
2012.0,76000,22.9,1248.0,74.0,11.0,4.684721460176991,4.4379333333333335,0,0,1,0,0,0,1,1,0
2006.0,110000,12.8,2494.0,102.0,17.0,10.532762825904118,7.083333333333333,0,0,1,0,0,0,1,0,1
2015.0,70000,21.4,1197.0,83.1,8.0,4.684721460176991,6.055135135135135,1,0,0,0,0,1,1,1,0
2011.0,110000,15.8,1598.0,105.0,12.0,5.540305519053876,2.375,1,0,0,0,0,1,1,1,0
2020.0,3500,17.0,1198.0,108.5,3.0,4.381194170957776,6.5,1,0,0,0,0,1,1,1,0
2013.0,50000,19.01,1461.0,108.45,10.0,4.606650943396226,5.230294117647059,1,0,1,0,0,0,1,1,0
2017.0,21000,28.4,1248.0,74.02,6.0,4.684721460176991,5.282048611111112,1,0,1,0,0,0,1,1,0
2011.0,72000,14.0,2498.0,112.0,12.0,7.315421238244514,2.8875,0,0,1,0,0,0,1,0,1
2010.0,75000,11.7,1796.0,178.0,13.0,17.07147938144328,8.2,0,0,0,0,0,1,0,1,0
2017.0,8686,17.0,1198.0,73.75,6.0,5.540305519053876,4.85,0,0,0,0,0,1,1,1,0
2016.0,45898,18.9,1197.0,82.0,7.0,5.4588194834362715,4.881666666666667,0,0,0,0,0,1,1,1,0
2017.0,22000,17.01,1591.0,121.3,6.0,5.4588194834362715,6.745217391304347,1,0,0,0,0,1,1,1,0
2017.0,7000,23.65,1248.0,88.5,6.0,4.684721460176991,7.680000000000001,0,0,1,0,0,0,1,1,0
2006.0,60500,15.4,1590.0,94.0,17.0,4.684721460176991,0.8999999999999999,0,0,0,0,0,1,1,1,0
2017.0,7500,23.1,998.0,67.04,6.0,4.684721460176991,4.6259999999999994,1,0,0,0,0,1,1,1,0
2017.0,28000,17.8,1198.0,86.7,6.0,5.9799016301292856,5.366538461538462,0,0,0,0,0,1,1,1,0
2013.0,66000,17.21,1493.0,100.0,10.0,7.315421238244514,3.6450000000000005,0,0,1,0,0,0,1,0,1
2020.0,2500,19.56,1197.0,81.8,3.0,10.532762825904118,8.933333333333334,0,0,0,0,0,1,0,1,0
2012.0,121000,12.99,2494.0,100.0,11.0,10.532762825904118,10.783636363636363,0,0,1,0,0,0,1,0,1
2018.0,19026,21.5,1497.0,108.5,5.0,4.381194170957776,8.8275,0,0,1,0,0,0,1,1,0
2017.0,50000,19.34,1462.0,103.0,6.0,4.684721460176991,8.505714285714285,0,0,0,0,0,1,1,0,1
2016.0,67000,16.1,1197.0,85.0,7.0,4.684721460176991,3.97125,0,0,0,0,0,1,1,1,0
2019.0,15000,25.6,1498.0,97.9,4.0,5.9799016301292856,8.72,1,0,1,0,0,0,1,1,0
2017.0,20000,16.8,796.0,34.2,6.0,4.684721460176991,2.255263157894737,1,0,0,0,0,1,1,0,1
2012.0,64705,16.55,1968.0,147.51,11.0,17.177584876543193,13.959375,0,0,1,0,0,0,0,1,0
2015.0,52627,24.0,1120.0,70.0,8.0,5.4588194834362715,4.109761904761905,0,0,1,0,0,0,1,1,0
2012.0,63000,20.36,1197.0,78.9,11.0,5.4588194834362715,2.9333333333333336,0,0,0,0,0,1,1,1,0
2018.0,34500,18.25,1968.0,187.74,5.0,17.177584876543193,19.86791666666665,1,0,1,0,0,0,0,1,0
2018.0,29890,15.1,2179.0,152.87,5.0,7.315421238244514,11.629999999999999,0,0,1,0,0,0,1,0,1
2015.0,110000,22.3,1248.0,74.0,8.0,4.381194170957776,2.8,1,0,1,0,0,0,1,1,0
2012.0,75200,20.5,1598.0,103.5,11.0,7.182097156398103,4.1495,0,0,1,0,0,0,1,1,0
2014.0,90000,23.4,1248.0,74.0,9.0,4.684721460176991,5.282048611111112,0,0,1,0,0,0,1,1,0
2019.0,15000,23.84,1199.0,83.83,4.0,4.381194170957776,5.15,1,0,0,0,0,1,1,1,0
2012.0,41315,11.74,1796.0,186.0,11.0,17.07147938144328,10.288,0,0,0,0,0,1,0,1,0
2019.0,29000,24.3,1248.0,88.5,4.0,4.684721460176991,9.936153846153845,0,0,1,0,0,0,0,1,0
2016.0,12000,13.2,1995.0,170.0,7.0,17.34901656314698,11.923552631578941,0,0,1,0,0,0,0,1,0
2019.0,50000,25.4,1186.0,73.97,4.0,5.4588194834362715,5.741,1,0,1,0,0,0,1,1,0
2010.0,57726,20.36,1197.0,78.9,13.0,5.4588194834362715,2.9333333333333336,0,0,0,0,0,1,1,1,0
2013.0,48000,25.8,1498.0,98.6,10.0,5.9799016301292856,4.846470588235294,0,0,1,0,0,0,1,1,0
2017.0,28596,17.5,1373.0,91.1,6.0,4.684721460176991,7.868,0,0,0,0,0,1,1,0,1
2015.0,57000,13.0,1591.0,121.3,8.0,5.4588194834362715,10.95875,1,0,0,0,0,1,0,1,0
2015.0,36619,17.01,1591.0,121.3,8.0,5.4588194834362715,6.25,0,1,0,0,0,1,1,1,0
2014.0,63200,20.45,1461.0,83.8,9.0,4.611877162629757,5.64875,0,0,1,0,0,0,1,1,0
2015.0,29327,25.4,624.0,37.5,8.0,4.381194170957776,1.6453846153846154,0,0,0,0,0,1,1,0,0
2018.0,7000,22.0,1197.0,81.8,5.0,4.684721460176991,4.7456,0,0,0,0,0,1,1,1,0
2013.0,80000,25.8,1498.0,98.6,10.0,5.9799016301292856,3.9415686274509807,1,0,1,0,0,0,1,1,0
2010.0,100000,21.12,1248.0,88.8,13.0,4.381194170957776,2.22,1,0,1,0,0,0,1,1,0
2016.0,40000,25.2,1248.0,74.0,7.0,4.684721460176991,4.706696428571428,1,0,1,0,0,0,1,1,0
2015.0,35000,18.6,1197.0,81.83,8.0,5.4588194834362715,5.17,1,0,0,0,0,1,1,1,0
2014.0,42000,18.9,1197.0,81.86,9.0,5.4588194834362715,4.075333333333334,0,0,0,0,0,1,1,1,0
2014.0,55000,21.21,1197.0,81.8,9.0,4.684721460176991,4.7456,0,0,0,0,0,1,1,1,0
2017.0,60000,20.51,998.0,67.04,6.0,4.684721460176991,3.329634146341463,1,0,0,0,0,1,1,1,0
